355,Saud,INCUBE MIDDLE EAST LLC,Eight Star,No Second Sponsor,,of,,,,,,,,None,630059,2009-10-10,2016-10-10,167683,2018-10-17,696978,Oct-2012,16500,No,Not Done,Done,,WE WILL TERMINATE OUR SPONSORSHIP WITH THEM,1,,
356,Jashvant,VIVA CREATIONS COMMERCIAL BROKERS LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Discountable,630519,2009-10-20,2016-10-20,2/1/168064,2018-11-11,0,Oct-2009,15000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
357,Jashvant,UNIVERSAL STAR GENERAL TRADING LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Discountable,630188,2009-10-13,2016-10-12,179653,2016-10-03,0,Oct-2009,20000,No,Not Done,Done,,,1,,
358,Yasmeen,EURO SUPPLY CHAIN & LOGISTICS SERVICES LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,631933,2009-11-23,2013-11-23,173039,2013-03-22,713647,Nov-2009,18000,No,Not Done,Not Done,,MARILYN-04.3409598/055.3078328,0,,
359,Jashvant,ASTRO METALS TRADING L.L.C,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,Khalifa Mohd Al Fuqaei,302,Deira,Ayal Naser,Discountable,632058,2009-12-06,2010-12-06,169572,1900-01-01,.,Dec-2009,17000,Yes,Not Done,Not Done,"Steel & Basic Steel Products Trading, Non-Ferrous Metal Trading, Bolts, 
Nuts, Screws & Nails Trading,
Building Hardware & Tools Trading,
Building & Construction Materials Trading,
Steel Bars Trading, Building Metal Products Trading",IMMIGRATION CARD CANCELLED,0,,
360,Saud,GREEN LIFE COMMERCIAL INVESTMENT,Real Choice Commercial Broker,No Second Sponsor,,of,,,,MR. SIDDIQ ABDUL HADI AL AJMANI & MR ABDUL RAZZAQ,204,Bur Dubai,Al Mankhool,Not Discountable,631443,2009-12-15,2010-12-15,2/1/169573,2012-12-21,0,Dec-2009,13000,No,Not Done,Done,,,1,,
361,Saud,ACERO INFOTECH LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,Mr. Siddiq Abdul Hadi Al Ajmani & Mr. abdul Ali Ha,204,Al Mankhool Building,"Khalid bin Walid Street,",Discountable,633619,2010-01-12,2011-01-11,170423,1900-01-01,687480,Jan-2010,0,Yes,Done,Not Done,"Computer Software Trading,
Computer Equipment & Requisites Trading,
Computer Software House,
Computer Graphic Design Services,
Computer Repairing & Maintenance, Computer Systems Housing Services, 
Computer Skills Training,
Computer Science Training",IMMIGRATION CARD CANCELLED,0,,
362,Jashvant,SAIFUL ISLAM GENERAL TRADING LLC,Real Choice Management Services,No Second Sponsor,,vo,,,,,,,,Discountable,633492,2010-01-11,2014-01-12,170342,1900-01-01,700112,Jan-2010,15000,No,Done,Done,,abserdubai@gmail.com - Abser PRO 0507155870 0559808966 - Cancelled Immigration card,1,,
363,Saeed,ABOUKHERES GARMENTS TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Discountable,632409,2009-12-15,2012-12-14,170375,2013-01-13,694062,Dec-2009,15000,No,Done,Not Done,,LICENSE CANCELLED,0,,
364,Saeed,Mascot General Trading LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Discountable,631001,2009-11-02,2010-11-01,170544,2013-01-18,.,Nov-2009,20000,No,Done,Not Done,,,1,,
365,Jashvant,SAVANAH TECHNICAL WORKS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,633427,2010-01-13,2011-01-12,2/1/170094,2013-01-31,.    .,Jan-2010,17000,Yes,Done,Not Done,,,1,,
366,Saeed,Gardafel General Trading SHJ,Saeed Khalifa,Saeed Khalifa,abdu1964@hotmail.com,no,,,,,,sharjah,shrajah,Not Discountable,,2007-09-10,2016-09-10,,1900-01-01,0,Sep-2009,5000,No,Not Done,Not Done,,,1,,
367,Jashvant,SOVEREIGN HOME ACCENTS TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,634028,2010-01-25,2015-01-24,172782,2016-12-02,692184,Jan-2010,15000,No,Done,Not Done,,,1,,
368,Jashvant,ZENERSOL SOLUTIONS,Saeed Khalifa,No Second Sponsor,,no,,,,,,,,Not Discountable,634377,2010-02-02,2017-02-01,171340,2019-03-09,689352,Mar-2011,20000,No,Not Done,Not Done,,,1,,
369,Usman,ATG SOLUTIONS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,634796,2010-02-10,2015-02-09,173265,2016-04-20,692193,Feb-2010,15000,No,Done,Not Done,,,1,,
370,Saud,J AND M CONSULTING,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,618498,2008-11-03,2014-11-02,155779,2014-11-25,.,Nov-2010,12000,No,Not Done,Not Done,,cancelled  19/02/2015,0,,
371,Saeed,PARIS TOKYO DESIGN,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,635065,2010-02-17,2017-02-16,2/1/175702,2019-05-24,697690,Dec-2012,20000,No,Not Done,Not Done,,"server error, so license is not updated in the system.",1,,
372,Saud,PACK2GO LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,634926,2010-02-14,2017-02-13,182646,2016-12-04,710365,Mar-2013,15000,No,Not Done,Not Done,,,1,,
373,Saima,BASIC CONSULTANCY SOLUTIONS,Nahad Mohd,No Second Sponsor,farhan.aziz@eim.ae,vo,,,,Abdul Rahman Mohammad Sharif Abdul rahman al Baidh,"M-14 , Mez Floor, Plot No. 312",Souq Al kabeer,Bur Dubai,Not Discountable,635427,2010-02-25,2011-02-24,,1900-01-01,.,Feb-2010,14000,Yes,Not Done,Not Done,,,0,,
374,Jashvant,ABDUL SHAKUR BAGRI TECHNICAL SERVICES LLC,Eight Star,No Second Sponsor,,no,,,,,,,,Not Discountable,636061,2010-03-09,2017-03-08,172898,2019-03-20,692188,Mar-2010,13000,No,Done,Not Done,,,1,,
375,Jashvant,CONQUEROR STAR BUILDING MATERIALS TRADING LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,635991,2010-03-08,2014-03-07,172901,2016-05-15,692035,Mar-2010,13000,No,Not Done,Not Done,,,0,,
376,Jashvant,VOXLON CORPORATION TRADING LLC,Eight Star,No Second Sponsor,luckruwan@voxlon.com,vo,,,,,,,,Not Discountable,635985,2010-03-08,2012-03-07,,1900-01-01,.,Mar-2010,13000,Yes,Not Done,Not Done,,,0,,
377,Usman,VINTAGE GENERAL TRADING LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,636466,2010-03-16,2016-03-15,173103,1900-01-01,692187,Mar-2010,17000,No,Not Done,Not Done,Immigration card Cancelled,,1,,
378,Saud,INNOVATIVE TECHNICAL SERVICES LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,636599,2010-03-18,2015-03-17,173156,2016-03-28,716026,Oct-2012,13000,No,Not Done,Not Done,,,0,,
379,Jashvant,GOAL ATTAINED SPORTS SERVICES,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,634927,2010-02-14,2014-02-13,173669,1900-01-01,694065,Feb-2010,20000,No,Not Done,Not Done,,"immigration card cancelled,license cancelled",0,,
380,Jashvant,Team Square Advertising LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,636815,2010-03-23,2016-03-22,173506,2016-04-25,714349,Mar-2010,15000,No,Not Done,Not Done,,"NMC EXPIRY: MARCH 17,2016

virtual office",1,,
381,Saud,GX TRADING LLC,Eight Star,No Second Sponsor,,vo,,,,,,,,Not Discountable,636684,2010-03-21,2017-03-20,,1900-01-01,.,Mar-2010,15000,No,Not Done,Not Done,,"contact details same with PACK2GO

VIRTUAL OFFICE",1,,
382,Saima,TOP IMAGE BEAUTY SALOON,Nahad Mohd,No Second Sponsor,,sp,,,,,,,,Not Discountable,637125,2010-03-30,2017-03-29,21173558,2019-04-11,693639,Mar-2010,12000,No,Not Done,Not Done,,,1,,
383,Saima,BED MATTRESS DOCTOR LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,637010,2014-03-29,2016-03-28,176384,2016-03-28,705485,Mar-2010,12000,No,Done,Not Done,,,1,,
384,Sibu,Junaid Technologies LLc,Eight Star,No Second Sponsor,ahasan65@gmail.com,of,,,,Humaid Mohamed al Shaali,205,dubai,,Not Discountable,636170,2010-03-10,2011-03-09,,1900-01-01,.,Mar-2010,15000,Yes,Not Done,Done,"Computer Software Trading, 
Computer & Data Processing Requisites Trading,
Computer Equipment & Requisites Trading",,0,,
385,Saeed,GET INFO DATA LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,637226,2010-03-31,2014-03-30,173814,1900-01-01,694057,Mar-2010,14000,No,Not Done,Not Done,,immigration card cancelled,1,,
386,Saud,GREAT VALUE BUSINESS SOLUTIONS,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,637424,2010-04-05,2017-04-04,174368,2019-05-12,738401,Mar-2010,13000,No,Not Done,Not Done,,Sponsorship fees 2011-2012 is 10000 Ref.Ms.Yasmeen,1,,
387,Jashvant,RABEYIA TECHNICAL SERVICES LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,637655,2011-04-07,2016-04-07,173877,2016-05-05,700768,April-2010,15000,No,Done,Done,,,1,,
388,Saneesh,ARORA STAR BUILDING CLEANING SERVICES LLC,Real Choice Commercial Broker,No Second Sponsor,mohd_shmd@yahoo.com,of,,,,"M/S Rocky Real Estate LLc, Dubai","448, Plot No. 243- 203",Ghusais,Ghusais,Not Discountable,637699,2010-04-11,2013-04-10,174370,2013-04-24,697077,April-2010,20000,No,Not Done,Not Done,,c/o saneesh,0,,
389,Jashvant,DOUNIAH GENERAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,637740,2010-04-12,2014-04-11,174111,2016-05-12,.,April-2010,15000,No,Done,Not Done,,Previousy known as  Varsha  Agro Trading LLC,1,,
390,Saima,AL WALID EQUIPMENT RENTAL LLC,Eight Star,No Second Sponsor,,of,,,,,,,,Not Discountable,623553,2009-03-31,2017-03-30,162139,2018-05-23,720933,April-2010,15000,No,Not Done,Not Done,,,1,,
391,Saima,KHALID GAYA TRAVELS LLC,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,588802,2006-12-05,2016-12-04,174269,2019-03-13,693929,Dec-2009,20000,No,Done,Done,,Sponsorship charges for Next year will be 18000 (aed 15000 payable from company and 3000 from Mr Khalid),1,,
392,Jashvant,Leomax Management Services,Saeed Khalifa,No Second Sponsor,,vo,,,,Khalifa Mohd Al Fuqaei,"202, 2nd floor, naif, al naser",Deira,Al Naser,Not Discountable,638488,2010-04-26,2011-04-25,,1900-01-01,.,April-2010,0,Yes,Not Done,Not Done,,CANCELED REF. MR.JASHVANT,0,,
393,Saud,Beta Square Investment LLC,Real Choice Commercial Broker,No Second Sponsor,saeedalf@gmail.com,of,,,,Gargash Enterprises,"404., Plot No. 435 [ 317- 471]","Bank Street Building , Bur Dubai",Khalid bin Al waled,Not Discountable,637638,2010-04-14,2011-04-13,,1900-01-01,.,April-2010,15000,No,Not Done,Not Done,,,1,,
394,Jashvant,SUBS & SALADS RESTAURANT LLC,Real Choice Commercial Broker,No Second Sponsor,,sp,,,,,,Mercato/ Bur dubai/ jumeirah,Dubai,Not Discountable,540099,2002-12-09,2011-12-08,90612,2012-01-19,484854,May-2010,15000,No,Not Done,Not Done,,,1,,
395,Jashvant,Yard Arm Management and Business Consultant,Saeed Khalifa,No Second Sponsor,,of,,,,Middle East Real Estate,O414ST- Rubaya Building,Al Qusais- Saif Rasheed Saeed Hamarain,Al Qusais,Not Discountable,638492,2010-04-26,2012-04-25,,1900-01-01,701453,May-2010,15000,No,Not Done,Not Done,,,0,,
396,Saima,FURNIZH LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,638859,2010-05-03,2017-05-02,2/1/175401,2016-04-20,773192,May-2010,12000,No,Done,Not Done,,,1,,
397,Saima,CATALYST CONSULTANCY,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,609467,2008-04-10,2013-04-09,155702,2011-11-24,654893,April-2010,10000,No,Not Done,Not Done,,,0,,
398,Jashvant,INFICOM TELECOM LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639076,2010-05-06,2013-05-05,177410,1900-01-01,701013,May-2010,13000,No,Not Done,Done,,"TRA Certificate Valid till 03/05/2015
license cancrllrd",0,,
399,Jashvant,CHANGE NETWORKS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639222,2010-05-10,2016-05-09,175251,2016-05-01,699224,May-2010,13000,No,Not Done,Done,,,1,,
400,Jashvant,DHRUV TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639168,2010-05-10,2017-05-09,175250,2019-06-13,699214,May-2010,12000,No,Not Done,Not Done,,,1,,
401,Jashvant,Madni Building Materials Trading LLc,Real Choice Commercial Broker,No Second Sponsor,Mr. Faiz Ahmed,vo,,,,Mohammed Shrif & Haji Faraidooni/ Capitol Real Est,202,Deira,Deira,Not Discountable,638985,2010-05-05,2011-05-04,2/1/174959,1900-01-01,0,May-2010,12000,Yes,Not Done,Not Done,,IMMIGRATION CARD CANCELLED,1,,
402,Chandy,Regal Technical Services LLC,Real Choice Commercial Broker,No Second Sponsor,afsardubai_1@hotmail.com,vo,,,,,,,,Not Discountable,639456,2010-05-16,2011-05-15,2/1/175557,2013-05-22,0,May-2010,11500,No,Not Done,Done,,CHNAGED FROM OUR SPONSORSHIP,0,,
403,Saneesh,FLASH SATSYTEMS ELECTROMECHANICAL WORKS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639339,2010-05-12,2017-05-11,175400,2019-06-04,697075,Mar-2010,13000,No,Not Done,Not Done,,0,1,,
404,Sidra,SAMAR HARDWARE & TOOLS TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,isham_ali2000@yahoo.co.in,of,,,,,,,,Not Discountable,639592,2010-05-17,2012-05-16,175556,1900-01-01,0,May-2010,15000,No,Not Done,Not Done,IMMIGRATION CARD CANCELLED,,0,,
405,Jashvant,BLUEBERRY TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Not Discountable,639589,2010-05-17,2017-05-16,175701,2019-05-19,0,May-2010,15000,No,Not Done,Done,,VIRTUAL OFFICE,1,,
406,Jashvant,INSTRUMATION MIDDLE EAST LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639593,2010-05-17,2017-05-16,175671,2019-05-23,698488,May-2010,15000,No,Not Done,Not Done,,TRA CERTIFICATE VALID TIL MAY 2016,1,,
407,Jashvant,GLOBAL STAR ALLIANCE INDUSTRIES LLC,Real Choice Commercial Broker,No Second Sponsor,,wh,,,,,,,,Not Discountable,639600,2010-05-18,2016-05-17,176563,2016-06-24,699235,May-2010,25000,No,Not Done,Not Done,,,1,,
408,Jashvant,ALUGLASS FABRICATION AND PAINTING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,639911,2010-05-24,2017-05-23,176187,2019-06-04,699218,April-2010,20000,No,Not Done,Done,,,1,,
409,Saima,Techy Computer Trade LLc,Real Choice Commercial Broker,No Second Sponsor,saeedalf@gmail.com,of,,,,Mr. Eisa Abdulla Abdul Aziz Alothman,"104, Plot no.117/292, Murar Al","Murar Al Qadeem,",Murar Al Qadeem,Not Discountable,638090,2010-04-19,2011-04-18,,1900-01-01,0,May-2010,15000,No,Not Done,Not Done,"Toys & Games Trading,
Photographic Equipment & Accessories Trading,
Computer Software Trading,
Computer & Data Processing Requisites Trading,
Computer Equipment & Requisites Trading,
Electrical & Electronic Appliances Spare Parts Trading,
Calculators & Spare Parts Trading",Virtual Office AED 7000/-,1,,
410,Jashvant,GMK INTERNATIONAL LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,640509,2010-06-06,2017-06-05,2/1/176655,2019-06-16,700116,June-2010,14000,No,Not Done,Not Done,,,1,,
411,Jashvant,ZAMAN AL CHAM TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,Union Properties PJSC,Kiosk Shop # k7,Mirdiff uptown Retail,mirdiff,Not Discountable,640483,2010-06-06,2012-06-05,176713,1900-01-01,702511,June-2010,14000,No,Not Done,Not Done,,IMMIGRATION CARD CANCELLED,1,,
412,Saima,TOTAL HOMECARE CLEANING AND TECHNICAL SERVICES LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,640568,2010-06-07,2013-06-06,176564,1900-01-01,699361,June-2010,14000,No,Not Done,Not Done,,,1,,
413,Jashvant,NOVE GENERAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Not Discountable,640943,2010-06-15,2016-06-14,176965,2016-07-21,0,June-2010,16000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
414,Yasmeen,F G E LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,641279,2010-06-22,2017-06-21,176966,2019-06-26,701456,June-2010,18000,No,Not Done,Done,,,1,,
415,Sibu,KISWAH TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,sp,,,,,,,,Not Discountable,641170,2010-06-21,2017-06-20,2/1/182308,2017-05-03,715109,June-2010,15000,No,Not Done,Not Done,,sibu's client,1,,
416,Jashvant,AYEME SOURCING GENERAL TRADING LLC,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,536661,2002-08-13,2016-08-12,97145,2019-01-10,499083,August-2009,12000,No,Not Done,Not Done,,,1,,
417,Saeed,VOLGA GENERAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,641462,2010-06-24,2016-06-23,177318,2016-08-24,702221,June-2010,17000,No,Not Done,Not Done,,,1,,
418,Saeed,CONFIDENT BUILDING MATERIALS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,641795,2010-07-04,2017-07-03,177411,2016-07-06,700765,July-2010,15000,No,Not Done,Not Done,,,1,,
419,Jashvant,GREEN VALLEY TRADING LLC,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,641850,2010-07-05,2015-07-04,177398,3016-07-13,748355,April-2012,12000,No,Not Done,Not Done,,,1,,
420,Jashvant,Radco Green Building Consultancy,Saeed Khalifa,No Second Sponsor,ramy_paul@hotmail.com,vo,,,,Malik khalifa Al fuquaei,303,Deira,Ayal Naser,Not Discountable,641808,2010-07-04,2011-07-03,,1900-01-01,0,July-2010,15000,Yes,Not Done,Not Done,,License cancelled..remark on DED web site...ref Kevin,0,,
421,Sibu,ARES SECURITY VEHICLES LLC,Real Choice Commercial Broker,No Second Sponsor,,wh,,,,,,,,Not Discountable,641648,2010-06-29,2014-06-28,177509,1900-01-01,701011,July-2010,15000,No,Not Done,Not Done,,Binoy is the only one authorised person to contact / IMMIGRATION CARD CANCELLED,0,,
422,Jashvant,Caltrols Middle East LLC,Saeed Khalifa,No Second Sponsor,,sp,,,,Mohd. Khalifa Bin Yousuf Al suwaidi,Shop nO. 01,Plot No. M14/6,"Taiba Commercial Complex, Auh",Not Discountable,1186426,2010-07-06,2011-07-06,,1900-01-01,0,July-2010,15000,No,Not Done,Not Done,,Client trnsfrd license to abu dhabi,0,,
425,Jashvant,Systemair Trading LLC (Abu Dhabi - Branch),Famous Management Services,No Second Sponsor,,of,,,,,,,,Not Discountable,1188357,2010-07-06,2015-07-06,177180,2017-08-02,725786,July-2010,13000,No,Not Done,Not Done,,,1,,
426,Jashvant,MARS CONSULTANCY SERVICES,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,641988,2010-07-07,2016-07-06,177508,2016-07-10,0,July-2010,13000,Yes,Not Done,Not Done,,LICENSE CANCELLED,0,,
427,Chandy,EXCELLENCE INTERNATIONAL MEDIA AND PUBLISHERS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,642128,2010-07-11,2016-07-10,181733,2017-01-04,711265,July-2010,15000,No,Not Done,Not Done,,NMC expiry: 26/09/2016,1,,
428,Jashvant,AAMCHI MUMBAI CAFE AND RESTAURANTS,Saeed Khalifa,No Second Sponsor,,sp,,,,,,,,Not Discountable,641863,2010-07-05,2016-07-04,178354,2016-08-18,708811,July-2010,15000,No,Not Done,Not Done,,,1,,
429,Saima,U DRIVE IT RENT A CAR LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,642192,2010-07-12,2016-07-11,179978,2017-02-15,706721,July-2010,15000,No,Not Done,Not Done,,,1,,
430,Chandy,TRIANGLE ADS LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,642189,2010-07-12,2012-07-11,182587,2013-12-19,0,July-2010,14000,No,Not Done,Not Done,,,0,,
431,Saima,MANNAT ENTERPRISE LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,642439,2010-07-18,2016-07-07,181853,2016-11-28,711606,July-2010,15000,No,Not Done,Not Done,,,1,,
432,Jashvant,JAYNA MID EAST GENERAL TRADING LLC,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,642768,2010-07-26,2016-07-25,182048,2016-12-06,788375,July-2010,12000,No,Not Done,Not Done,,,1,,
433,Jashvant,VENUS DIAMONDS AND JEWELLERY LLC,Real Choice Commercial Broker,No Second Sponsor,abhishek107@yahoo.com,of,,,,Malik Ahmad Saif al falsi,103,,,Not Discountable,642774,2010-07-26,2011-07-25,,1900-01-01,0,July-2010,16000,Yes,Not Done,Not Done,,LICENSE UNDER CANCELLATION,0,,
434,Saeed,PTL Solar [ Branch],Real Choice Commercial Broker,No Second Sponsor,thomas@ptlsolar.com,of,,,,Dubai Real estate Centre,"S- 006, Building No. 5,","125,Deira","Baniyas Street, , albuteena",Not Discountable,642793,2010-07-26,2012-07-25,,1900-01-01,0,July-2010,14000,No,Not Done,Not Done,,,0,,
435,Jashvant,METRO BUILDING MATERIALS TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Not Discountable,643191,2010-08-05,2016-08-04,178703,2016-08-14,0,August-2010,14000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
436,Saeed,SNP BRANDS,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,643160,2010-08-04,2016-08-03,241459,2017-02-08,0,August-2010,15000,No,Not Done,Not Done,,,1,,
437,Issam,GULF SPECS MECHANICAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,Mrs. Anna Zinoveva W/o Fadi Elias Asad,vo,,,,Khalifa Mohd. Al Fuqaei,302,Deira,Ayal Nasir,Not Discountable,643187,2010-08-05,2012-08-04,186010,2014-03-09,.,August-2010,30000,No,Not Done,Not Done,,,0,,
438,Sherif,ONE CENTIMETER INTERIOR ARCHITECTURE LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,643087,2010-08-04,2016-08-03,179176,2017-02-11,706536,August-2010,15000,No,Not Done,Not Done,,,1,,
439,Saima,CARE & REPAIR LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,643416,2010-08-10,2013-08-09,194109,2014-09-18,736741,August-2010,13000,No,Not Done,Not Done,,,0,,
440,Jashvant,Impact General Trading LLC,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,638938,2010-05-04,2016-05-03,179347,2016-09-12,706727,May-2010,15000,No,Not Done,Not Done,,NO DISCOUNT TO BE GIVEN,1,,
441,Sidra,AL MASHAHEER GENERAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,643702,2010-08-18,2014-08-17,178956,2016-08-27,706720,August-2010,18000,No,Not Done,Not Done,General Trading,,0,,
442,Jashvant,WORLD FAMOUS GENERAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,643657,2010-08-17,2015-08-16,194539,2017-12-10,738403,August-2010,12000,No,Not Done,Not Done,,,1,,
443,Jashvant,LYNCHPIN CONSULTING,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,643930,2010-08-25,2013-08-24,226278,2016-03-26,.,August-2010,12000,No,Not Done,Not Done,,,0,,
444,Saima,FIRST IMPRESSION MANAGEMENT CONSULTANCY,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,531975,2002-02-11,2017-02-10,2/1/83635,2017-05-03,468305,August-2010,15000,No,Not Done,Not Done,,,1,,
445,Saeed,BENCHMARK ENTERTAINMENT LLC,Real Choice Commercial Broker,No Second Sponsor,habib@benchmarkdxb.com,vo,,,,Khalifa MOhd al Fuqaei,303,Naif,"Ayal Naser , deira",Not Discountable,643817,2010-08-22,2012-08-21,,1900-01-01,0,Sep-2010,15000,No,Not Done,Not Done,,CANCELLED,0,,
446,Saeed,JENMARS TECHNICAL SERVICES LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Not Discountable,643777,2010-08-22,2016-08-21,179469,2017-01-15,706649,Sep-2010,12000,No,Not Done,Not Done,,CHANGED SPONSOR,1,,
447,Sherif,DIGITX ADVERTISING LLC,Saeed Khalifa,No Second Sponsor,,wh,,,,,,,,Not Discountable,584290,2006-07-31,2015-07-30,129281,2015-09-04,580950,Sep-2012,15000,No,Not Done,Not Done,,,0,,
448,Jashvant,Comintra Middle East Typing,Saeed Khalifa,No Second Sponsor,,vo,,,,mohammad Sharif and Haji Faridooni,102,naif,Deira,Not Discountable,591311,2007-02-11,2011-02-10,,1900-01-01,0,Sep-2010,20000,Yes,Not Done,Not Done,,,0,,
449,Jashvant,Xchem International LLC [ RAK ],Saeed Khalifa,No Second Sponsor,,of,,,,Hina Ras al khaimah,,,,Not Discountable,RAKIA 24 WIZ 08,2010-08-12,2016-08-11,,1900-01-01,0,Sep-2010,20000,No,Not Done,Not Done,,RAKIA 24 WIZ 08 10 3144,1,,
450,Jashvant,DOLBY ENTERPRISES LLC,Real Choice Commercial Broker,No Second Sponsor,,vo,,,,,,,,Not Discountable,644732,2010-09-21,2016-09-20,179935,2016-10-02,0,Sep-2010,15000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
451,Jashvant,MYCHERRYO FROZEN YOGHURT DESSERT LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,Mohammed Sharif & haji faraidooni / Capitol Real e,"M-02, Plot No. 118/1170",Deira,Deira,Not Discountable,644730,2010-09-21,2012-09-20,180280,1900-01-01,.,Sep-2010,13000,No,Not Done,Not Done,,IMMIGRATION CARD CANCELLED,1,,
452,Jashvant,EASY GLOBAL TRADING LLC,Real Choice Commercial Broker,No Second Sponsor,,of,,,,,,,,Not Discountable,645324,2010-10-07,2015-10-06,180358,2016-10-08,735270,Oct-2010,16000,No,Not Done,Not Done,,,0,,
453,Jashvant,SUBS & SALADS RESTAURANT (L L C)-BR,Real Choice Commercial Broker,No Second Sponsor,pravin@builtproperty.com,sp,,,,Properties Investment LLc,"S3,",Green Community Shopping Center,"Dubai Investment park, Dubai",Not Discountable,575234,2005-11-27,2011-11-26,,1900-01-01,0,Oct-2010,18000,No,Not Done,Not Done,,,0,,
454,Chandy,RYTERNA MIDDLE EAST LLC,Real Choice Commercial Broker,No Second Sponsor,,wh,,,,,,,,Not Discountable,645279,2010-10-06,2016-10-05,182376,2017-06-15,710027,Oct-2010,15000,No,Not Done,Not Done,,,1,,
